,date,distance,id,latitude,longitude,place_id,post_id,text,uid
289,1537478653.0,7160842,113911334_16034,0.0,0.0,0.0,16034.0,"Делай, если сомневаешься. Иначе никак. <br>Делай в два раза быстрее, если не сомневаешься.<br>Я предпочитаю делать ошибки, чем ничего, Я скорее испорчу, чем упущу. <br>Платить нужно за всё: За действие и бездействие. Что будет дороже? Иногда ответ очевиден только в конце жизни, на предсмертном одре — дороже плата за бездействие. Избегание неудач не делает человека счастливым. <br>Не бойтесь выглядеть глупцом, когда ищите ответы на свои вопросы.<br>Вам надо находить собственные объяснения, даже когда соглашаетесь с доводами других. <br>Не бойтесь допускать ошибки и выглядеть по-идиотски. <br>Вам надо пробовать, ошибаться и пробовать снова.<br> ",113911334.0
290,1537478641.0,7160842,22106791_2505,0.0,0.0,0.0,2505.0,"Привет! Я из тех злобных соседок которые заставляют соблюдать чистоту в подъезде😈                                         Морально атакую курильщиков 🚭и прожигаю презрительным «фи»😤 мамочек неспособных поднять фантик за своим чадом.<br>Призываю вас, дорогие друзья, распечатать такой плакат и повесить в подъезде на стенде объявлений! Давай сделаем мир 🌍 лучше! 🤗                                        По ссылке можно скачать файл в хорошем качестве           https://drive.google.com/file/d/18Rp2P-zHwhf1t9vnmdRgIb1ooTUkUANC/view?usp=sharing.                   #чпх #питер #чистотавдоме #сосединатропевойны #чистожитьнезапретишь #куритьвредно #санктпетербург  ",22106791.0
291,1537478572.0,7160842,82914192_1724,0.0,0.0,0.0,1724.0,"Все что было важно когда-то, оставляет лишь отпечаток в душе и становится бессмысленным воспоминанием, которое иногда треплет сердце. 💔 ",82914192.0
292,1537478547.0,7160842,1035263_2310,0.0,0.0,0.0,2310.0,Сегодня я провёл семинар «Масштабирование бизнеса».  Всех ждем на курсе «Система на млрд».<br><br>#мзм #виталийновиков #мзс #бм #воронин #снм #масштабированиебизнеса voroninclub  ,1035263.0
293,1537478547.0,7160842,53874557_11842,0.0,0.0,0.0,11842.0,"Энджи и Катрин доехали?<br>Да ладно!😄<br>Зашли на чашечку фирменного большого капучино в myzhenaty, поговорили о настоящей жизни и решили, что нужно ставить реальные планы на год, делить на месяца и каждый день делать #маленькиешагикбольшоймечте<br><br>Я так счастлива, что в моей жизни есть люди, с которыми я могу говорить честно и услышать в ответ слова поддержкии ободрения🙆🏼<br>Любимая #ДомашкаДочериЦаря<br>💜<br>#мыженаты",53874557.0
294,1537478536.0,7160842,141826298_2497,0.0,0.0,0.0,2497.0,"Кажется, я пропитана любовью к этому городу от макушки до пяточек 🙈<br>⠀ <br>Когда я не знаю ""куда и зачем я иду в своей жизни"" когда нет  вдохновения, я лечу в Питер 🌃✈️<br>⠀ <br>Я люблю гулять одна. Многие говорят что это странно, но я люблю..🤔<br>Еще я люблю ходить на свидание с самой собой, задавать себе неудобные вопросы и находить смелость отвечать на них искренно.💭<br>⠀ <br>Признаюсь, иногда это так  непросто 😔<br>Но всегда это рождает новую личность во мне..<br>⠀ <br>Я хочу чтобы моя жизнь имела смысл, я хочу быть полезной для этого мира,я хочу бросать себе вызов, я хочу быть особенной версией себя.. я хочу.. и делаю то, что могу и не могу) каждый день, каждый, каждый день ⌚️<br>⠀ <br>#алёнкинымысли🙈 ",141826298.0
295,1537478473.0,7160842,60088598_3086,0.0,0.0,0.0,3086.0,,60088598.0
296,1537478403.0,6979,461195059_25,59.877517,30.35656,14333936.0,25.0,[id488148802|Осмон Айткулов]<br>#Архив,461195059.0
297,1537478307.0,7160842,298355567_4324,0.0,0.0,0.0,4324.0,"Поучаствовали в увлекательной игре «Тайны Юсуповского сада»💖 Получили массу положительных эмоций😉, весело провели время вместе😂 но больше так носиться по Юсуповскому не хочется😂🙈 радует, что тайну мы все-таки разгадали😄 #ПГУПС#БТБ808#Студенты😂 ",298355567.0
298,1537478303.0,7160842,478891844_37,0.0,0.0,0.0,37.0,Я не твой идеал.. ,478891844.0
299,1537478299.0,7160842,219115442_193,0.0,0.0,0.0,193.0,Второй Евразийский женский форум  состоялся! Хотя сегодня был только первый день!  А завтра приглашаю всех в 13:00 на  нашу нашу сессию «Медиа на службе мира и устойчивого развития». Я  буду в числе спикеров в команде вместе с замечательными Марина Волынкина Мишункина Марина Марина Спиранде Анна Куриленко Elena Ma. Приходите к нам! #Второй Евразийский Женский Форум# #elenatitareva ,219115442.0
300,1537478199.0,7160842,74577652_1557,0.0,0.0,0.0,1557.0,This too shall pass 🕑 #soberweekend ,74577652.0
301,1537478165.0,7160842,157726676_273,0.0,0.0,0.0,273.0,#центр отдыхает 😍 ,157726676.0
302,1537478057.0,7160842,1302293_5128,0.0,0.0,0.0,5128.0,«Счастье можно найти даже в самые темные времена. Если кто-то догадается включить свет.» #всемдобройночи#🙈🌙🌃#,1302293.0
303,1537477980.0,7160842,63072670_15074,0.0,0.0,0.0,15074.0,"😈Мы с Амирой Игоревной ходим по району и кошмарим взрослых детей.<br>⠀<br>👁Взглядом отнимаем у них самокат или велик! Ну а кто такой очаровашке может отказать?<br>⠀<br>😅Через 5 минут нас, конечно же, этот инвентарь никак не интересует и мы просто идём дальше... Но, чувствую, у моей крохи большое будущее. ⠀<br>⠀<br>⠀<br>______________________________________________<br>#spb #гуляем #яжмать #моялюбовь  #молодойгопарь #кайфы #этоленинский",63072670.0
304,1537477843.0,7160842,4022096_4555,0.0,0.0,0.0,4555.0,Ленинград оказывается не спит и в 24:00! 🤩 ,4022096.0
305,1537477800.0,7160842,288907157_91,0.0,0.0,0.0,91.0,Лучше ингридиенты<br>Лучше пицца<br>P.s Папа Джонс 🍕  ,288907157.0
306,1537477794.0,7160842,3201887_7667,0.0,0.0,0.0,7667.0,Хочется рассказать. Но не буду. ,3201887.0
307,1537477791.0,7160842,407913803_3514,0.0,0.0,0.0,3514.0,Стильные бордовые сапожки для осенних прогулок 🍁<br>-----------------------------<br>👇🏻СМОТРЕТЬ КАТАЛОГ👇🏻<br>cavaletto_catalog<br>www.obuv-russia.ru<br>_________________________________<br>📦 ДОСТАВКА с ПРИМЕРКОЙ<br>_________________________________<br>💌 Директ | WhatsApp | Viber<br>☎ +7 (903) 895-99-96<br>📞 +7 (903) 899-33-32<br><br>#cavaletto #fashionstyle #womanstyles ,407913803.0
308,1537477660.0,7160842,524140_4545,0.0,0.0,0.0,4545.0,Спасите меня от работы ХТОНИБУДЬ🤣🤣🤣😋😋😋 ,524140.0
309,1537477635.0,7160842,17125460_16355,0.0,0.0,0.0,16355.0,Когда выдаешь дочку замуж,17125460.0
310,1537477579.0,7160842,36434772_1117,0.0,0.0,0.0,1117.0,"«Выбери работу себе по душе и тебе не придется работать ни одного дня». Каждый день я работаю с удивительными людьми, многие приезжают из разных городов и стран. С кем-то мы не успеваем пообщаться много, но я помню каждого из Вас💙 ",36434772.0
311,1537477572.0,7160842,3459893_8189,0.0,0.0,0.0,8189.0,Fascinating Saint Petersburg✨  ,3459893.0
312,1537477451.0,2752,3699867_2708,59.918372,30.361825,12269048.0,2708.0,,3699867.0
313,1537477415.0,7160842,12184850_1463,0.0,0.0,0.0,1463.0,Большие города ) угадайте что за город 🌃?) #мегаполис #центр #мца #mullabay #каменныеджунгли  ,12184850.0
314,1537477392.0,7160842,150466188_8315,0.0,0.0,0.0,8315.0,⚪️✖️⚫️ ,150466188.0
315,1537477375.0,1422,133130713_3031,59.938418,30.367582,15658731.0,3031.0,О море 💭,133130713.0
316,1537477374.0,7160842,168691159_14085,0.0,0.0,0.0,14085.0,Случайно попала на выставку Ретро-Машин.         Интересно скажу я вам👐🏻 ,168691159.0
317,1537477285.0,7160842,39207435_11318,0.0,0.0,0.0,11318.0,#вечернийпитер,39207435.0
318,1537477270.0,2373,41811785_2718,59.925826,30.357457,11517139.0,2718.0,Благодать 😇,41811785.0
319,1537477231.0,7160842,1129895_13394,0.0,0.0,0.0,13394.0,#воттак #встреча #врачитакиеврачи #на #конференция #неврология #spb  ,1129895.0
320,1537477208.0,7160842,375199433_564,0.0,0.0,0.0,564.0,"Хибла Герзмава потрясла ариями в Мариинском на Гала-концерте, в Таврическом её голос пророчил нам, что  «Станет мир еще светлей». Она потрясающая, это правда! А потом потрясение переходит в простоту и обыденность, когда видишь её у отеля по соседству. Интуиция не подвела🍀#library #eawf2018 #хиблагерзмава  ",375199433.0
321,1537477205.0,7160842,7329897_2602,0.0,0.0,0.0,2602.0,Все любят играть в #playstation #чили 🐈+🎮 #iphone8plus📱 ,7329897.0
322,1537477067.0,7160842,56651_4779,0.0,0.0,0.0,4779.0,"Чтобы стать счастливым, нужно постоянно стремиться к этому счастью и понимать его. Оно зависит не от обстоятельств, а от тебя.  © Лев Толстой<br> ",56651.0
323,1537477066.0,7160842,49846803_10992,0.0,0.0,0.0,10992.0,Молитва для женщин.. ,49846803.0
324,1537477062.0,7160842,5796629_3647,0.0,0.0,0.0,3647.0,💃💃💃 ,5796629.0
325,1537477039.0,7160842,75589127_4198,0.0,0.0,0.0,4198.0,Индонезия 🇮🇩 Россия 🇷🇺 Эквадор 🇪🇨 Германия 🇩🇪,75589127.0
326,1537476973.0,7160842,125519_9386,0.0,0.0,0.0,9386.0,"Сезон натуральных осенних цветов в самом разгаре!<br>.<br>.<br>С наступлением холодов хочется быть поближе к природе, почувствовать её прохладу, тёплый ветер, ощутить приятное дуновение...<br>.<br>.<br>Мы ждём Вас за переменами, за настроением и за тёплыми улыбками!<br>.<br>.<br>Место дислокации прежнее: СПб, 🚇 Маяковская, пр. Невский, д.71, ТЦ «Невский Атриум», 3 этаж. <br>.<br>.<br>Предварительная запись по телефону 6️⃣0️⃣0️⃣-5️⃣1️⃣-3️⃣5️⃣<br>.<br>.<br>#спб #маяковская #питер #невскийпроспект #омбре #балаяж ",125519.0
327,1537476970.0,7160842,190779_12002,0.0,0.0,0.0,12002.0,"Случилось, сезон 2018 🎤🎤🎤  done ☑️ лето это жаль, что только раз в год, олечка на пляж в субботу пойдёт 😂😂😂 лето это никуда не пора, лето - жара, жара, жара 👙🌶🎀🍾🌴♥️🐠 #конецсезона #ольгита #япридусюдавсубботу #ялюблюсвоюработу #летоэтожара #всякультуравпитере #эрмитаж #wtf #olguita #ольгита #спб #",190779.0
328,1537476948.0,7160842,83133191_2737,0.0,0.0,0.0,2737.0,"•Бог не творит чудеса через талантливых и способных. Бог творит чудеса через верных. <br>• разрушения приходят изнутри:  семьи, дружба, церкви рушатся, не потому что кто то пришёл и разрушил, а потому что кто то оказался неверным<br>• Верность намного больше, чем просто качественно выполнять порученные задания<br>•Если хочешь быть успешным и благословенным, выбирай быть верным! И не забывай,  верность основывается на любви!! P.S. Спасибо за фотки тем, кто фоткал😂 #рожденадлябольшихчудес #изсибирившвейцарию #thebridgespb",83133191.0
329,1537476915.0,7160842,676951_11390,0.0,0.0,0.0,11390.0,dorzhinimaeva ❤️ привееееееееет........ ,676951.0
330,1537476875.0,7160842,141106438_5099,0.0,0.0,0.0,5099.0,"Настя,давай дома посидим ,нет!!мы идём гулять )))ну вот )))",141106438.0
331,1537476839.0,7160842,3812982_3385,0.0,0.0,0.0,3385.0,"#ЧемпионатПароходов набирает обороты. К нам присоединилась еще одна компания «Смольнинское пароходство». Итого, на данный момент в турнире заявлены команды от следующих судоходных компаний: astra_marine_boats, neva.travel, [id249780252|nev_class] smolpar , компания «Белые ночи».<br>Решила открыть отдельный аккаунт Чемпионата Пароходов championsneva, где буду выкладывать всё — как идет подготовка, как прошла жеребьевка, итоги игр, разборы матчей.<br>Ну, и попробую эту историю сделать ежегодной. Поднимем корпоративный дух Невы.<br>Флот мы или не флот..<br>#морячка #чемпионатпароходов #нева #реканева #питер #разводмостов #футболнаневе #футболсредикораблей ",3812982.0
332,1537476610.0,7160842,27548206_10624,0.0,0.0,0.0,10624.0,"Ну все регистрация пройдена<br>Завтра вылеживаем форму и в субботу примерно в 2-3 часа мой выход<br>Посмотреть онлайн можно на getbigtv <br>Ребятки, мне нужна поддержка🤗 я пропустила 2 сезона и сейчас чувство что я впервые выхожу🤦‍♀️<br>Но как говорится #кайфуй <br>И еще плов 😂 меня мотивирует плов 😆<br>.<br>#хочубытьсухойкактварь",27548206.0
333,1537476583.0,7160842,208687_2134,0.0,0.0,0.0,2134.0,Льняная💛 ,208687.0
334,1537476526.0,7160842,264823268_2264,0.0,0.0,0.0,2264.0,"Прогулялась по Невскому с любимым капучино, забежала в галерею по своим делам, в блэкстарбургере не ела, сейчас нельзя 😶 Потом пошла к мамульке на работку, сделала ламинирование ресниц и брови, и мы с Ма поехали гулять по вечернему Питеру ❤ Погода солнечная и теплая, не помню, чтоб в конце сентября было больше 20 градусов ☹ Питер ты ли это 😍 #санктпетербург#мойпитер#салонкрасотыларисыказьминой#салонларисыказьминой#mylife",264823268.0
335,1537476516.0,7160842,20657379_10446,0.0,0.0,0.0,10446.0,"⠀<br>⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ 💭 МЫСЛИ В СЛУХ 💭<br>⠀<br>Быстро и легко можно получить только пиз***ей. Для остального наберись терпения 🙌🏼<br>⠀<br>Приятных снов, котятки😘 ",20657379.0
336,1537476431.0,8634,963173_1545,59.868529,30.322144,13289400.0,1545.0,Последние посиделки в теплые денечки в Питере.<br>Эх...<br>Люблю я тепло 😊,963173.0
337,1537476373.0,7160842,2234043_7951,0.0,0.0,0.0,7951.0,"Выпускные классы и группы детских садов, у нас на сайте GoodbyeSchool.ru вы можете выбрать и посмотреть образцы выпускных альбомов. Заказывать можно уже сейчас так как потом будет большая нагрузка и возможно увеличение стоимости. На днях добавим ещё несколько вариантов альбомов. Так что сообщите нам если у вас в планах заказать выпускной альбом по тел +79214400145<br><br>#vkpost #выпуск2019",2234043.0
338,1537476357.0,7160842,43301687_6126,0.0,0.0,0.0,6126.0,"нам ведь просто хочется, чтобы нас понимали✨<br>то, о чём мы говорим, пишем, думаем и даже мечтаем✨<br>понимали наше молчание, разделяли его вместе с нами и нарушали его, когда это необходимо✨<br>берегите людей, которые принимают вас со всеми вашими особенностями, переменчивым настроением и странностями✨<br>берегите хотя бы потому, что именно эти люди знают вас лучше остальных и остаются рядом, несмотря ни на что✨ ",43301687.0
339,1537476103.0,7160842,81107414_10761,0.0,0.0,0.0,10761.0,С днем рождения друг)  ,81107414.0
340,1537476014.0,7160842,926173_4094,0.0,0.0,0.0,4094.0,,926173.0
341,1537476009.0,7160842,531673_4227,0.0,0.0,0.0,4227.0,#МояЛюбовь #дерзкийбританец ,531673.0
342,1537475983.0,7160842,11437549_3404,0.0,0.0,0.0,3404.0,Хищники на охоте😈🐅фильмец кстати зачётный #хищник#брат ,11437549.0
343,1537475980.0,7160842,366309880_336,0.0,0.0,0.0,336.0,#наращиваниересницспб #наращиваниересницпетербург  #наращиваниересницсенная  #навоащиваниересницпушкинская #наращиваниересницпитер #2дресницы #3дресницы ,366309880.0
344,1537475972.0,7160842,911494_5367,0.0,0.0,0.0,5367.0,Случайные кадры самые-самые... Осень! Спасибо o.darial #осень #актрисатеатраикино #НатальяДудник #цветнастроенияосень #вфокусе,911494.0
345,1537475921.0,7160842,83820954_10305,0.0,0.0,0.0,10305.0,"Иногда стоит совершить ошибку, хотя бы ради того, чтобы знать почему ее не следовало совершать. <br>  ",83820954.0
346,1537475902.0,7160842,64046007_2606,0.0,0.0,0.0,2606.0,,64046007.0
347,1537475895.0,7160842,13104466_6332,0.0,0.0,0.0,6332.0,Делюсь сегодняшним настроением 💛 #annyolegphoto_portrait  ,13104466.0
348,1537475867.0,7160842,43512969_9100,0.0,0.0,0.0,9100.0,paradise in your eyes✨,43512969.0
349,1537475842.0,7160842,258312943_365,0.0,0.0,0.0,365.0,🔥🙈🤗💫🔥✨ ,258312943.0
350,1537475777.0,7709,464506242_267,59.86875,30.376033,19775635.0,267.0,#маникюрмеждународная #градиеньмеждународная #маникюрбухаретская #маникюркупчино #френч #фрагцузскийманикюр #френчмеждународная #френчкупчино #наращиваниеногтей,464506242.0
351,1537475766.0,7160842,161693019_1949,0.0,0.0,0.0,1949.0,"Мысли на ночь❤️<br>.<br>Мне все больше и больше начинает нравится, то чем я сейчас занимаюсь. И это знаете, какое удовольствие доставляет, заниматься тем что нравится, ещё и деньги за это получать💶<br>.<br>Прям каеееф😍 От каждого процесса кайфую...<br>.<br>Мысли одна за другой проносятся, и когда начинаю понимать к чему я могу прийти к чему я стремлюсь мурашки по всему телу и спать не хочется, хочется делать делать делать🚀🚀🚀<br>.<br>Всем сладких снов😉 <br>А я...<br>Я пожалуй нет, не время спать ...<br>.<br>#наночьглядя #мыслинаночь #некогдаспать #сондляслабаков #большаясемья #wwpcapital_stars  ",161693019.0
352,1537475752.0,7160842,3835313_5307,0.0,0.0,0.0,5307.0,Невский всегда кипит. А у нас вечернее время для неспешной прогулки 🖤. <br> #людивчерном #очарованиегорода #питер ,3835313.0
353,1537475744.0,7160842,25511751_11309,0.0,0.0,0.0,11309.0,"О, эти котики на крышах Питера❤️😘🐈",25511751.0
354,1537475680.0,7160842,313976796_77,0.0,0.0,0.0,77.0,Дополни свой стиль с SHARKS™️ #мужскиеБраслеты #SHARKS #браслеты #трцГАЛЕРЕЯ #тркЛЕТО #трцЕВРОПОЛИС,313976796.0
355,1537475617.0,7160842,23093604_7639,0.0,0.0,0.0,7639.0,Счастлива что удалось побывать в таком красивом городе😍🌊#санктпетербург#питергоф #финскийзалив  ,23093604.0
356,1537475616.0,6179,380591984_853,59.918515,30.497243,10514009.0,853.0,,380591984.0
357,1537475560.0,7160842,56852301_1576,0.0,0.0,0.0,1576.0,💭 ,56852301.0
358,1537475528.0,7160842,3894709_16128,0.0,0.0,0.0,16128.0,"Красота в деталях, в интонациях, в особенностях",3894709.0
359,1537475389.0,7160842,152354486_1631,0.0,0.0,0.0,1631.0,"let’s start predict 😉<br>Кто из этих двух мужчин будет мне больше импонировать? Делаем ставки в комментариях, угадавшим с меня фруктовый батончик🏆#бешенаясушка #фитнесгид #василийсмольный #дениссеменихин  ",152354486.0
360,1537475291.0,7160842,46134289_4824,0.0,0.0,0.0,4824.0,"Сегодня чудесный день 😊<br>Ещё одно обучение в школе parisnailschool в копилочке 😉 <br>Хочется сказать огромное спасибо замечательному преподавателю  [id68988838|levi_spb] 🌸🌸🌸 Ирина , выше всяких похвал 👏🏼👏🏼👏🏼была очень рада побыть мастером-моделью 👍 за шикарный маникюр спасибо elizarovanails 💅🏻🌸 Умничка 👏🏼👏🏼👏🏼Ногти у нас получились  бомбические 🔥🔥💅🏻и сама того не подозревая , до начала обучения , сделала фото и на нем ты ☝️☝️☝️ Удачи тебе, достижения новых целей  и благодарных клиентов ❤️",46134289.0
361,1537475259.0,7160842,43778541_1158,0.0,0.0,0.0,1158.0,Наш #первый поход в #экзоопарк🐢🐇🐓🐐🐍🐸🐒🐵🐆🐟🐠 #тркрио#тркриоспб#тркриодетям#дочьввосторге😁,43778541.0
362,1537475077.0,7160842,216237266_847,0.0,0.0,0.0,847.0,"Искал, нашел!<br>Развели! ",216237266.0
363,1537475064.0,7160842,383470914_347,0.0,0.0,0.0,347.0,🍂,383470914.0
364,1537475054.0,7964,1865430_13054,59.866224,30.380201,17502623.0,13054.0,"Сегодня прошла регистрация на Открытый Чемпионат Санкт-Петербурга по Бодибилдингу и Фитнесу🏆<br>.<br>Отвечаю на частый вопрос: в этот раз турнир веду не я! <br>Я буду принимать участие в судействе завтра и на финальном шоу «СЕВЕРНАЯ ПАЛЬМИРА» в воскресенье, в рамках которого пройдут абсолютные первенства среди лучших представителей бодибилдинга и фитнеса(отобранных в первые два дня)😎💪🏽<br>.<br>Прямую он-лайн трансляцию вы традиционно сможете посмотреть на канале [club44926206|@getbigtv]<br>.<br>‼️РАСПИСАНИЕ‼️<br>21 сентября, 11:00 - 20:00:<br>- фитнес - девочки, мальчики, юниорки<br>- бодибилдинг - юноши, юниоры, мастера<br>- фитнес-бикини <br>22 сентября, 11:00 - 20:00:<br>-фитнес - мужчины<br>-классический бодибилдинг-женщины<br>- велнес-фитнес<br>- классический бодибилдинг- мужчины.<br>-смешанные пары<br>-бодифитнес<br>- бодибилдинг <br>23 сентября, 11:00-20:00<br>- атлетический бодибилдинг<br>- фит-модель<br>- пляжный бодибилдинг.<br>С 16:00-финальное шоу ""Северная Пальмира""<br>.<br>БИЛЕТЫ УЖЕ В ПРОДАЖЕ НА САЙТЕ: fbbspb.ru/ticketts<br>Активная ссылка для покупки билетов в шапке профиля @fbbspb_official",1865430.0
365,1537475046.0,7160842,9578465_239,0.0,0.0,0.0,239.0,Ужин с моими девочками! 😍 ,9578465.0
366,1537475033.0,7160842,875783_12908,0.0,0.0,0.0,12908.0,"Высоко стою, далеко смотрю 😁",875783.0
367,1537475029.0,7160842,78259088_29154,0.0,0.0,0.0,29154.0,Одно из любимых мест..🦆 ,78259088.0
368,1537475005.0,7160842,1901175_24781,0.0,0.0,0.0,24781.0,"Провели отличный вечер с московскими коллегами Аллой Кинякиной и Леной Ратничкиной , обсудили будущее регрессивной терапии как прикладной науки Будущего и выводы у меня такие: <br><br>- Регрессивная терапия, Энерготерапия и терапия Души должна и будет преподаваться во всех психологических ВУЗАХ страны и мы все для этого сделаем <br><br>- нужно собрать научную, исследовательскую и доказательную базу и мы ее соберем <br><br>- приглашаем всех коллег к этому присоединиться! - русские регрессологи одни из лучших регрессологов мира! <br><br>И на Международной конференции регрессологов в Москве через 5 лет мы это докажем!<br><br>Да будет так!",1901175.0
369,1537474898.0,7160842,398570_18878,0.0,0.0,0.0,18878.0,"#Repost [id26882755|katitkaaa] with get_repost<br>・・・<br>К-Классика половина моего лица, ну и женщины 🐾 ",398570.0
370,1537474849.0,7160842,163105985_2896,0.0,0.0,0.0,2896.0,,163105985.0
371,1537474753.0,7160842,19640605_3233,0.0,0.0,0.0,3233.0,"С Днём Рождения, Руслан!!!👦🏻🎉🎁🎈🚗#первыйюбилей5лет 💫💫💫 ",19640605.0
372,1537474898.0,7160842,398570_18878,0.0,0.0,0.0,18878.0,"#Repost [id26882755|katitkaaa] with get_repost<br>・・・<br>К-Классика половина моего лица, ну и женщины 🐾 ",398570.0
373,1537474849.0,7160842,163105985_2896,0.0,0.0,0.0,2896.0,,163105985.0
374,1537474753.0,7160842,19640605_3233,0.0,0.0,0.0,3233.0,"С Днём Рождения, Руслан!!!👦🏻🎉🎁🎈🚗#первыйюбилей5лет 💫💫💫 ",19640605.0
375,1537474753.0,7160842,19640605_3233,0.0,0.0,0.0,3233.0,"С Днём Рождения, Руслан!!!👦🏻🎉🎁🎈🚗#первыйюбилей5лет 💫💫💫 ",19640605.0
376,1537478962.0,7161015,145052233_2891,0.0,0.0,0.0,2891.0,Начала скулить по отпуску🙄 Хочу тепла🌴солнышка☀️Моря и несколько дней без связи и интернета✈️🏝🛥🥂А вот этого всего🌥🚶‍♀️🌧☔️👩‍💻🏦📞💳📬🚇 не хочу 🙅‍♀️🤦‍♀️🙅‍♀️#ВернитеЛето#НедостатокСолнца#НуженОтпуск#ОсенняяДепрессия ,145052233.0
377,1537478917.0,7161015,51514342_5077,0.0,0.0,0.0,5077.0,Моя любовь❤ulyanova_mimi,51514342.0
378,1537478844.0,7161015,449945002_242,0.0,0.0,0.0,242.0,☀️<br>#летоосень ,449945002.0
379,1537478831.0,7161015,17572706_8420,0.0,0.0,0.0,8420.0,Бухаем ё 😎💃🏻🕺 #fentimans  ,17572706.0
380,1537478683.0,7161015,265475068_5516,0.0,0.0,0.0,5516.0,#торт #тортспб #тортспбназаказ #тортпитер,265475068.0
381,1537478668.0,7161015,4558951_12443,0.0,0.0,0.0,12443.0,"Простите, мама, но балерина  з меня не вышла)",4558951.0
382,1537478658.0,10728,208164711_8527,59.843913,30.420238,18094710.0,8527.0,💃🏻💃🏻💃🏻💃🏻💃🏻,208164711.0
383,1537478653.0,7161015,113911334_16034,0.0,0.0,0.0,16034.0,"Делай, если сомневаешься. Иначе никак. <br>Делай в два раза быстрее, если не сомневаешься.<br>Я предпочитаю делать ошибки, чем ничего, Я скорее испорчу, чем упущу. <br>Платить нужно за всё: За действие и бездействие. Что будет дороже? Иногда ответ очевиден только в конце жизни, на предсмертном одре — дороже плата за бездействие. Избегание неудач не делает человека счастливым. <br>Не бойтесь выглядеть глупцом, когда ищите ответы на свои вопросы.<br>Вам надо находить собственные объяснения, даже когда соглашаетесь с доводами других. <br>Не бойтесь допускать ошибки и выглядеть по-идиотски. <br>Вам надо пробовать, ошибаться и пробовать снова.<br> ",113911334.0
384,1537478641.0,7161015,22106791_2505,0.0,0.0,0.0,2505.0,"Привет! Я из тех злобных соседок которые заставляют соблюдать чистоту в подъезде😈                                         Морально атакую курильщиков 🚭и прожигаю презрительным «фи»😤 мамочек неспособных поднять фантик за своим чадом.<br>Призываю вас, дорогие друзья, распечатать такой плакат и повесить в подъезде на стенде объявлений! Давай сделаем мир 🌍 лучше! 🤗                                        По ссылке можно скачать файл в хорошем качестве           https://drive.google.com/file/d/18Rp2P-zHwhf1t9vnmdRgIb1ooTUkUANC/view?usp=sharing.                   #чпх #питер #чистотавдоме #сосединатропевойны #чистожитьнезапретишь #куритьвредно #санктпетербург  ",22106791.0
385,1537478572.0,7161015,82914192_1724,0.0,0.0,0.0,1724.0,"Все что было важно когда-то, оставляет лишь отпечаток в душе и становится бессмысленным воспоминанием, которое иногда треплет сердце. 💔 ",82914192.0
386,1537478547.0,7161015,1035263_2310,0.0,0.0,0.0,2310.0,Сегодня я провёл семинар «Масштабирование бизнеса».  Всех ждем на курсе «Система на млрд».<br><br>#мзм #виталийновиков #мзс #бм #воронин #снм #масштабированиебизнеса voroninclub  ,1035263.0
387,1537478547.0,7161015,53874557_11842,0.0,0.0,0.0,11842.0,"Энджи и Катрин доехали?<br>Да ладно!😄<br>Зашли на чашечку фирменного большого капучино в myzhenaty, поговорили о настоящей жизни и решили, что нужно ставить реальные планы на год, делить на месяца и каждый день делать #маленькиешагикбольшоймечте<br><br>Я так счастлива, что в моей жизни есть люди, с которыми я могу говорить честно и услышать в ответ слова поддержкии ободрения🙆🏼<br>Любимая #ДомашкаДочериЦаря<br>💜<br>#мыженаты",53874557.0
388,1537478536.0,7161015,141826298_2497,0.0,0.0,0.0,2497.0,"Кажется, я пропитана любовью к этому городу от макушки до пяточек 🙈<br>⠀ <br>Когда я не знаю ""куда и зачем я иду в своей жизни"" когда нет  вдохновения, я лечу в Питер 🌃✈️<br>⠀ <br>Я люблю гулять одна. Многие говорят что это странно, но я люблю..🤔<br>Еще я люблю ходить на свидание с самой собой, задавать себе неудобные вопросы и находить смелость отвечать на них искренно.💭<br>⠀ <br>Признаюсь, иногда это так  непросто 😔<br>Но всегда это рождает новую личность во мне..<br>⠀ <br>Я хочу чтобы моя жизнь имела смысл, я хочу быть полезной для этого мира,я хочу бросать себе вызов, я хочу быть особенной версией себя.. я хочу.. и делаю то, что могу и не могу) каждый день, каждый, каждый день ⌚️<br>⠀ <br>#алёнкинымысли🙈 ",141826298.0
389,1537478473.0,7161015,60088598_3086,0.0,0.0,0.0,3086.0,,60088598.0
390,1537478403.0,7178,461195059_25,59.877517,30.35656,14333936.0,25.0,[id488148802|Осмон Айткулов]<br>#Архив,461195059.0
391,1537478307.0,7161015,298355567_4324,0.0,0.0,0.0,4324.0,"Поучаствовали в увлекательной игре «Тайны Юсуповского сада»💖 Получили массу положительных эмоций😉, весело провели время вместе😂 но больше так носиться по Юсуповскому не хочется😂🙈 радует, что тайну мы все-таки разгадали😄 #ПГУПС#БТБ808#Студенты😂 ",298355567.0
392,1537478303.0,7161015,478891844_37,0.0,0.0,0.0,37.0,Я не твой идеал.. ,478891844.0
